@relation C__Users_nisha_Desktop_Weka_BOW_Training

@attribute text string
@attribute @@class@@ {BugReport,FeatureRequest,Other}

@data
'Non existant support I trust the name however why cannot this app optimise as it says it does eg closing unused apps. Emailed support 6 months ago and no response. Unacceptable poor service from a famous brand.r',FeatureRequest
'Not very impressive I am a graduate student and I use my tablet a lot for taking notes during presentation and to read papers. I am disappointed as I cant use the software to present ppt. Also the draw free form option is not very user friendly as it doesnt allow to draw in different colors nor to erase.',FeatureRequest
'Gd app I think its a great app used it all the time to shut down other running apps altho i need to delete it bcuz i dont have room on my fonebut cant It will not uninstall at all says it needs to b deactivated which i did n still not uninstalling at all NEED HELP',FeatureRequest
'Like it a lot But when changing the flash setting it still activates while in the OFF position. Freezing. Sometimes not focusing and Ill have to reinstall or Clear Data to get it working again.',FeatureRequest
'Good but Was running perfectly before the updatetask killer no working Displays no tasks',FeatureRequest
'Pretty good Ive edited many photos using this application already. Something to probably address is the photo not always saving what youre looking at in the preview. The beautify tool is a good example of this as it may look fine in preview but when you save it you dont exactly get the same quality. Sometimes it turns out a little pixalated but overall a remarkable app I use this in conjunction with other apps.r',FeatureRequest
'Galaxy S4 GPE I have a galaxy s4 google play edition and cant save to the external sd card. Otherwise great app. You can choose the external sd as your save location but it wont save to it.',FeatureRequest
'Very good. Need to update voice  sometime back ground noise comes Thanks',FeatureRequest
'great only complaint be be able to change the picture that represent your board and just a user friendlier way to change setting and customize add picture to your board',FeatureRequest
'please allow for in-app playback to bypass all the nonsense',FeatureRequest
'I just wish there were more brand-centric drinks as well.',FeatureRequest
'I wish the quotes could appear in my notifications area.',FeatureRequest
'Really useful and easy to use. I would ask for a few changes.1 the animation is a bit slow when turning the cards. 2 it would be great if we could import spreadsheets like from google docs',FeatureRequest
'Needs the ability to see two devices at the same time on the same map without having to switch back and forth. Also would like to have the ability to preload certain maps. Takes too long sometimes to load maps over cell signal. Preloaded maps would eliminate that problem.',FeatureRequest
'Sometimes though I wish I could get certain books they dont have.',FeatureRequest
'Would be nice to be able to choose app from inside text message or email Can u work on that',FeatureRequest
'Wish the instant deals were more varied but otherwise great deals to be had.',FeatureRequest
'They should add the photo editting option.Then this app would be perfect.',FeatureRequest
